small vehicle,large vehicle,minibus,hatchback,sedan,bus,minivan,truck,van,jeep,cement mixer,dedicated agricultural vehicle,tanker,crane truck,pickup,light truck,prime mover,red,black,blue,silver/grey,white,other,yellow,green,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents
12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547,12547
32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310,32310
34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589,34589
24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975,24975
20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288,20288
23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338,23338
33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893,33893
28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028,28028
21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489,21489
35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180,35180
32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826,32826
26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189,26189
20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555,20555
22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094,22094
36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831,36831
15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297,15297
18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950,18950
15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646,15646
25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023,25023
26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384,26384
28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546,28546
17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230,17230
32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232,32232
23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829,23829
23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253,23253
15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525,15525
19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280,19280
28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325,28325
25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630,25630
28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506,28506
32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730,32730
35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196,35196
25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590,25590
32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387,32387
30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391,30391
17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999,17999
11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887,11887
39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634,39634
35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773,35773
26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843,26843
16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959,16959
10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236,10236
12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195,12195
23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015,23015
16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178,16178
20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409,20409
27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454,27454
31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501,31501
26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558,26558
10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902,10902
25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287,25287
30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237,30237
18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395,18395
24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358,24358
27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021,27021
14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302,14302
25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577,25577
30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578,30578
21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236,21236
14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324,14324
25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559,25559
27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254,27254
29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975,29975
26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715,26715
15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051,15051
22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728,22728
18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585
28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188,28188
12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435,12435
10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091,10091
25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449,25449
26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191,26191
22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407,22407
10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869,10869
35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280,35280
33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503,33503
10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815,10815
37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649,37649
